年（和暦）,年（西暦）,月,種別,性別,数・率
令和６,2024,9,その他増減,男,35
令和６,2024,9,その他増減,女,50
令和６,2024,9,自然増減,総数,-1349
令和６,2024,9,自然増減,男,-754
令和６,2024,9,自然増減,女,-595
令和６,2024,9,出生,総数,1821
令和６,2024,9,出生,男,953
令和６,2024,9,出生,女,868
令和６,2024,9,死亡,総数,3170
令和６,2024,9,死亡,男,1707
令和６,2024,9,死亡,女,1463
令和６,2024,9,人口増減率,,0.00273
令和６,2024,9,社会増減率,,0.0385
令和６,2024,9,自然増減率,,-0.03577
令和６,2024,10,世帯数増減,,2013
令和６,2024,10,人口増減,総数,1060
令和６,2024,10,人口増減,男,588
令和６,2024,10,人口増減,女,472
令和６,2024,10,社会増減,総数,2411
令和６,2024,10,社会増減,男,1323
令和６,2024,10,社会増減,女,1088
令和６,2024,10,市外移動_転入,総数,12035
令和６,2024,10,市外移動_転入,男,6556
令和６,2024,10,市外移動_転入,女,5479
令和６,2024,10,市外移動_転出,総数,9767
令和６,2024,10,市外移動_転出,男,5315
令和６,2024,10,市外移動_転出,女,4452
令和６,2024,10,市内移動_転入,総数,5652
令和６,2024,10,市内移動_転入,男,2856
令和６,2024,10,市内移動_転入,女,2796
令和６,2024,10,市内移動_転出,総数,5649
令和６,2024,10,市内移動_転出,男,2854
令和６,2024,10,市内移動_転出,女,2795
令和６,2024,10,その他増減,総数,140
令和６,2024,10,その他増減,男,80
令和６,2024,10,その他増減,女,60
令和６,2024,10,自然増減,総数,-1351
令和６,2024,10,自然増減,男,-735
令和６,2024,10,自然増減,女,-616
令和６,2024,10,出生,総数,2073
令和６,2024,10,出生,男,1032
令和６,2024,10,出生,女,1041
令和６,2024,10,死亡,総数,3424
令和６,2024,10,死亡,男,1767
令和６,2024,10,死亡,女,1657
令和６,2024,10,人口増減率,,0.02811
令和６,2024,10,社会増減率,,0.06393
令和６,2024,10,自然増減率,,-0.03583
令和６,2024,11,世帯数増減,,-143
令和６,2024,11,人口増減,総数,-1118
令和６,2024,11,人口増減,男,-556
令和６,2024,11,人口増減,女,-562
令和６,2024,11,社会増減,総数,375
令和６,2024,11,社会増減,男,225
令和６,2024,11,社会増減,女,150
令和６,2024,11,市外移動_転入,総数,9001
令和６,2024,11,市外移動_転入,男,4797
令和６,2024,11,市外移動_転入,女,4204
令和６,2024,11,市外移動_転出,総数,8721
令和６,2024,11,市外移動_転出,男,4616
令和６,2024,11,市外移動_転出,女,4105
令和６,2024,11,市内移動_転入,総数,5183
令和６,2024,11,市内移動_転入,男,2608
令和６,2024,11,市内移動_転入,女,2575
令和６,2024,11,市内移動_転出,総数,5182
令和６,2024,11,市内移動_転出,男,2607
令和６,2024,11,市内移動_転出,女,2575
令和６,2024,11,その他増減,総数,94
令和６,2024,11,その他増減,男,43
令和６,2024,11,その他増減,女,51
令和６,2024,11,自然増減,総数,-1493
令和６,2024,11,自然増減,男,-781
令和６,2024,11,自然増減,女,-712
令和６,2024,11,出生,総数,1774
令和６,2024,11,出生,男,931
令和６,2024,11,出生,女,843
令和６,2024,11,死亡,総数,3267
令和６,2024,11,死亡,男,1712
令和６,2024,11,死亡,女,1555
令和６,2024,11,人口増減率,,-0.02964
令和６,2024,11,社会増減率,,0.00994
令和６,2024,11,自然増減率,,-0.03958
令和６,2024,12,世帯数増減,,-317
令和６,2024,12,人口増減,総数,-1421
令和６,2024,12,人口増減,男,-863
令和６,2024,12,人口増減,女,-558
令和６,2024,12,社会増減,総数,208
令和６,2024,12,社会増減,男,-62
令和６,2024,12,社会増減,女,270
令和６,2024,12,市外移動_転入,総数,9762
令和６,2024,12,市外移動_転入,男,5167
令和６,2024,12,市外移動_転入,女,4595
令和６,2024,12,市外移動_転出,総数,9584
令和６,2024,12,市外移動_転出,男,5222
令和６,2024,12,市外移動_転出,女,4362
令和６,2024,12,市内移動_転入,総数,5377
令和６,2024,12,市内移動_転入,男,2738
令和６,2024,12,市内移動_転入,女,2639
令和６,2024,12,市内移動_転出,総数,5374
令和６,2024,12,市内移動_転出,男,2735
令和６,2024,12,市内移動_転出,女,2639
令和６,2024,12,その他増減,総数,27
令和６,2024,12,その他増減,男,-10
令和６,2024,12,その他増減,女,37
令和６,2024,12,自然増減,総数,-1629
令和６,2024,12,自然増減,男,-801
令和６,2024,12,自然増減,女,-828
令和６,2024,12,出生,総数,1796
令和６,2024,12,出生,男,959
令和６,2024,12,出生,女,837
令和６,2024,12,死亡,総数,3425
令和６,2024,12,死亡,男,1760
令和６,2024,12,死亡,女,1665
令和６,2024,12,人口増減率,,-0.03768
令和６,2024,12,社会増減率,,0.00552
令和６,2024,12,自然増減率,,-0.0432
令和７,2025,1,世帯数増減,,-995
令和７,2025,1,人口増減,総数,-2852
令和７,2025,1,人口増減,男,-1577
令和７,2025,1,人口増減,女,-1275
令和７,2025,1,社会増減,総数,34
令和７,2025,1,社会増減,男,-12
令和７,2025,1,社会増減,女,46
令和７,2025,1,市外移動_転入,総数,9619
令和７,2025,1,市外移動_転入,男,5219
令和７,2025,1,市外移動_転入,女,4400
令和７,2025,1,市外移動_転出,総数,9533
令和７,2025,1,市外移動_転出,男,5159
令和７,2025,1,市外移動_転出,女,4374
令和７,2025,1,市内移動_転入,総数,4807
令和７,2025,1,市内移動_転入,男,2475
令和７,2025,1,市内移動_転入,女,2332
令和７,2025,1,市内移動_転出,総数,4804
令和７,2025,1,市内移動_転出,男,2472
令和７,2025,1,市内移動_転出,女,2332
令和７,2025,1,その他増減,総数,-55
令和７,2025,1,その他増減,男,-75
令和７,2025,1,その他増減,女,20
令和７,2025,1,自然増減,総数,-2886
令和７,2025,1,自然増減,男,-1565
令和７,2025,1,自然増減,女,-1321
令和７,2025,1,出生,総数,1822
令和７,2025,1,出生,男,929
令和７,2025,1,出生,女,893
令和７,2025,1,死亡,総数,4708
令和７,2025,1,死亡,男,2494
令和７,2025,1,死亡,女,2214
令和７,2025,1,人口増減率,,-0.07566
令和７,2025,1,社会増減率,,0.0009
令和７,2025,1,自然増減率,,-0.07656
令和７,2025,2,世帯数増減,,17
令和７,2025,2,人口増減,総数,-1911
令和７,2025,2,人口増減,男,-1123
令和７,2025,2,人口増減,女,-788
令和７,2025,2,社会増減,総数,61
令和７,2025,2,社会増減,男,-63
令和７,2025,2,社会増減,女,124
令和７,2025,2,市外移動_転入,総数,10266
令和７,2025,2,市外移動_転入,男,5463
令和７,2025,2,市外移動_転入,女,4803
令和７,2025,2,市外移動_転出,総数,10214
令和７,2025,2,市外移動_転出,男,5513
令和７,2025,2,市外移動_転出,女,4701
令和７,2025,2,市内移動_転入,総数,5447
令和７,2025,2,市内移動_転入,男,2797
令和７,2025,2,市内移動_転入,女,2650
令和７,2025,2,市内移動_転出,総数,5445
令和７,2025,2,市内移動_転出,男,2795
令和７,2025,2,市内移動_転出,女,2650
令和７,2025,2,その他増減,総数,7
令和７,2025,2,その他増減,男,-15
令和７,2025,2,その他増減,女,22
令和７,2025,2,自然増減,総数,-1972
令和７,2025,2,自然増減,男,-1060
令和７,2025,2,自然増減,女,-912
令和７,2025,2,出生,総数,1572
令和７,2025,2,出生,男,813
令和７,2025,2,出生,女,759
令和７,2025,2,死亡,総数,3544
令和７,2025,2,死亡,男,1873
令和７,2025,2,死亡,女,1671
令和７,2025,2,人口増減率,,-0.05073
令和７,2025,2,社会増減率,,0.00162
令和７,2025,2,自然増減率,,-0.05235
令和７,2025,3,世帯数増減,,9641
令和７,2025,3,人口増減,総数,4329
令和７,2025,3,人口増減,男,2182
令和７,2025,3,人口増減,女,2147
令和７,2025,3,社会増減,総数,6339
令和７,2025,3,社会増減,男,3288
令和７,2025,3,社会増減,女,3051
令和７,2025,3,市外移動_転入,総数,28608
令和７,2025,3,市外移動_転入,男,15390
令和７,2025,3,市外移動_転入,女,13218
令和７,2025,3,市外移動_転出,総数,22521
令和７,2025,3,市外移動_転出,男,12223
令和７,2025,3,市外移動_転出,女,10298
令和７,2025,3,市内移動_転入,総数,7157
令和７,2025,3,市内移動_転入,男,3613
令和７,2025,3,市内移動_転入,女,3544
令和７,2025,3,市内移動_転出,総数,7156
令和７,2025,3,市内移動_転出,男,3612
令和７,2025,3,市内移動_転出,女,3544
令和７,2025,3,その他増減,総数,251
令和７,2025,3,その他増減,男,120
令和７,2025,3,その他増減,女,131
令和７,2025,3,自然増減,総数,-2010
令和７,2025,3,自然増減,男,-1106
令和７,2025,3,自然増減,女,-904
令和７,2025,3,出生,総数,1542
令和７,2025,3,出生,男,804
令和７,2025,3,出生,女,738
令和７,2025,3,死亡,総数,3552
令和７,2025,3,死亡,男,1910
令和７,2025,3,死亡,女,1642
令和７,2025,3,人口増減率,,0.11499
令和７,2025,3,社会増減率,,0.16837
令和７,2025,3,自然増減率,,-0.05339
令和７,2025,4,世帯数増減,,6510
令和７,2025,4,人口増減,総数,5297
令和７,2025,4,人口増減,男,2737
令和７,2025,4,人口増減,女,2560
令和７,2025,4,社会増減,総数,6883
令和７,2025,4,社会増減,男,3651
令和７,2025,4,社会増減,女,3232
令和７,2025,4,市外移動_転入,総数,19569
令和７,2025,4,市外移動_転入,男,10822
令和７,2025,4,市外移動_転入,女,8747
令和７,2025,4,市外移動_転出,総数,12748
令和７,2025,4,市外移動_転出,男,7205
令和７,2025,4,市外移動_転出,女,5543
令和７,2025,4,市内移動_転入,総数,6103
令和７,2025,4,市内移動_転入,男,3111
令和７,2025,4,市内移動_転入,女,2992
令和７,2025,4,市内移動_転出,総数,6103
令和７,2025,4,市内移動_転出,男,3111
令和７,2025,4,市内移動_転出,女,2992
令和７,2025,4,その他増減,総数,62
令和７,2025,4,その他増減,男,34
令和７,2025,4,その他増減,女,28
令和７,2025,4,自然増減,総数,-1586
令和７,2025,4,自然増減,男,-914
令和７,2025,4,自然増減,女,-672
令和７,2025,4,出生,総数,1797
令和７,2025,4,出生,男,922
令和７,2025,4,出生,女,875
令和７,2025,4,死亡,総数,3383
令和７,2025,4,死亡,男,1836
令和７,2025,4,死亡,女,1547
令和７,2025,4,人口増減率,,0.14054
令和７,2025,4,社会増減率,,0.18261
令和７,2025,4,自然増減率,,-0.04208
令和７,2025,5,世帯数増減,,1176
令和７,2025,5,人口増減,総数,-268
令和７,2025,5,人口増減,男,-187
令和７,2025,5,人口増減,女,-81
令和７,2025,5,社会増減,総数,1070
令和７,2025,5,社会増減,男,548
令和７,2025,5,社会増減,女,522
令和７,2025,5,市外移動_転入,総数,11038
令和７,2025,5,市外移動_転入,男,5967
令和７,2025,5,市外移動_転入,女,5071
令和７,2025,5,市外移動_転出,総数,9949
令和７,2025,5,市外移動_転出,男,5367
令和７,2025,5,市外移動_転出,女,4582
令和７,2025,5,市内移動_転入,総数,5329
令和７,2025,5,市内移動_転入,男,2695
令和７,2025,5,市内移動_転入,女,2634
令和７,2025,5,市内移動_転出,総数,5327
令和７,2025,5,市内移動_転出,男,2694
令和７,2025,5,市内移動_転出,女,2633
令和７,2025,5,その他増減,総数,-21
令和７,2025,5,その他増減,男,-53
令和７,2025,5,その他増減,女,32
令和７,2025,5,自然増減,総数,-1338
令和７,2025,5,自然増減,男,-735
令和７,2025,5,自然増減,女,-603
令和７,2025,5,出生,総数,1883
令和７,2025,5,出生,男,963
令和７,2025,5,出生,女,920
令和７,2025,5,死亡,総数,3221
令和７,2025,5,死亡,男,1698
令和７,2025,5,死亡,女,1523
令和７,2025,5,人口増減率,,-0.0071
令和７,2025,5,社会増減率,,0.02835
令和７,2025,5,自然増減率,,-0.03545
令和７,2025,6,世帯数増減,,937
令和７,2025,6,人口増減,総数,-703
令和７,2025,6,人口増減,男,-528
令和７,2025,6,人口増減,女,-175
令和７,2025,6,社会増減,総数,351
令和７,2025,6,社会増減,男,94
令和７,2025,6,社会増減,女,257
令和７,2025,6,市外移動_転入,総数,11057
令和７,2025,6,市外移動_転入,男,5957
令和７,2025,6,市外移動_転入,女,5100
令和７,2025,6,市外移動_転出,総数,10722
令和７,2025,6,市外移動_転出,男,5865
令和７,2025,6,市外移動_転出,女,4857
令和７,2025,6,市内移動_転入,総数,5491
令和７,2025,6,市内移動_転入,男,2772
令和７,2025,6,市内移動_転入,女,2719
令和７,2025,6,市内移動_転出,総数,5491
令和７,2025,6,市内移動_転出,男,2771
令和７,2025,6,市内移動_転出,女,2720
令和７,2025,6,その他増減,総数,16
令和７,2025,6,その他増減,男,1
令和７,2025,6,その他増減,女,15
令和７,2025,6,自然増減,総数,-1054
令和７,2025,6,自然増減,男,-622
令和７,2025,6,自然増減,女,-432
令和７,2025,6,出生,総数,1866
令和７,2025,6,出生,男,946
令和７,2025,6,出生,女,920
令和７,2025,6,死亡,総数,2920
令和７,2025,6,死亡,男,1568
令和７,2025,6,死亡,女,1352
令和７,2025,6,人口増減率,,-0.01863
令和７,2025,6,社会増減率,,0.0093
令和７,2025,6,自然増減率,,-0.02793
令和７,2025,7,世帯数増減,,242
令和７,2025,7,人口増減,総数,-739
令和７,2025,7,人口増減,男,-276
令和７,2025,7,人口増減,女,-463
令和７,2025,7,社会増減,総数,355
令和７,2025,7,社会増減,男,308
令和７,2025,7,社会増減,女,47
令和７,2025,7,市外移動_転入,総数,11575
令和７,2025,7,市外移動_転入,男,6274
令和７,2025,7,市外移動_転入,女,5301
令和７,2025,7,市外移動_転出,総数,11182
令和７,2025,7,市外移動_転出,男,5915
令和７,2025,7,市外移動_転出,女,5267
令和７,2025,7,市内移動_転入,総数,5669
令和７,2025,7,市内移動_転入,男,2834
令和７,2025,7,市内移動_転入,女,2835
令和７,2025,7,市内移動_転出,総数,5669
令和７,2025,7,市内移動_転出,男,2834
令和７,2025,7,市内移動_転出,女,2835
令和７,2025,7,その他増減,総数,-38
令和７,2025,7,その他増減,男,-51
令和７,2025,7,その他増減,女,13
令和７,2025,7,自然増減,総数,-1094
令和７,2025,7,自然増減,男,-584
令和７,2025,7,自然増減,女,-510
令和７,2025,7,出生,総数,1941
令和７,2025,7,出生,男,969
令和７,2025,7,出生,女,972
令和７,2025,7,死亡,総数,3035
令和７,2025,7,死亡,男,1553
令和７,2025,7,死亡,女,1482
令和７,2025,7,人口増減率,,-0.01958
令和７,2025,7,社会増減率,,0.00941
令和７,2025,7,自然増減率,,-0.02899
令和７,2025,8,世帯数増減,,39
令和７,2025,8,人口増減,総数,-417
令和７,2025,8,人口増減,男,-298
令和７,2025,8,人口増減,女,-119
令和７,2025,8,社会増減,総数,585
令和７,2025,8,社会増減,男,295
令和７,2025,8,社会増減,女,290
